time,lat,lon,sss_smap
2016-05-30 12:00:00,20.875,37.625,38.576385498046875
2016-05-31 12:00:00,20.875,37.625,38.447879791259766
2016-06-01 12:00:00,20.875,37.625,38.447879791259766
2016-06-02 12:00:00,20.875,37.625,38.60228729248047
2016-06-03 12:00:00,20.875,37.625,38.60228729248047
2016-06-04 12:00:00,20.875,37.625,38.60228729248047
2016-06-05 12:00:00,20.875,37.625,38.39521026611328
2016-06-06 12:00:00,20.875,37.625,38.39521026611328
2016-06-07 12:00:00,20.875,37.625,38.09149169921875
2016-06-08 12:00:00,20.875,37.625,38.18609619140625
2016-06-09 12:00:00,20.875,37.625,38.18609619140625
2016-06-10 12:00:00,20.875,37.625,37.9821662902832
2016-06-11 12:00:00,20.875,37.625,37.9821662902832
2016-06-12 12:00:00,20.875,37.625,37.9821662902832
2016-06-13 12:00:00,20.875,37.625,38.49183654785156
2016-06-14 12:00:00,20.875,37.625,38.49183654785156
2016-06-15 12:00:00,20.875,37.625,38.49183654785156
2016-06-16 12:00:00,20.875,37.625,38.30220413208008
2016-06-17 12:00:00,20.875,37.625,38.30220413208008
2016-06-18 12:00:00,20.875,37.625,38.53049850463867
2016-06-19 12:00:00,20.875,37.625,38.53049850463867
2016-06-20 12:00:00,20.875,37.625,38.53049850463867
2016-06-21 12:00:00,20.875,37.625,38.50648880004883
2016-06-22 12:00:00,20.875,37.625,38.50648880004883
2016-06-23 12:00:00,20.875,37.625,38.46091079711914
2016-06-24 12:00:00,20.875,37.625,38.43457794189453
2016-06-25 12:00:00,20.875,37.625,38.43457794189453
2016-06-26 12:00:00,20.875,37.625,38.224273681640625
2016-06-27 12:00:00,20.875,37.625,38.224273681640625
2016-06-28 12:00:00,20.875,37.625,38.224273681640625
2016-06-29 12:00:00,20.875,37.625,38.266815185546875
2016-06-30 12:00:00,20.875,37.625,38.266815185546875
2016-07-01 12:00:00,20.875,37.625,38.287227630615234
2016-07-02 12:00:00,20.875,37.625,38.33782196044922
2016-07-03 12:00:00,20.875,37.625,38.33782196044922
2016-07-04 12:00:00,20.875,37.625,38.31131362915039
2016-07-05 12:00:00,20.875,37.625,38.31131362915039
2016-07-06 12:00:00,20.875,37.625,38.46217727661133
2016-07-07 12:00:00,20.875,37.625,38.41488265991211
2016-07-08 12:00:00,20.875,37.625,38.41488265991211
2016-07-09 12:00:00,20.875,37.625,38.26844024658203
2016-07-10 12:00:00,20.875,37.625,38.3900032043457
2016-07-11 12:00:00,20.875,37.625,38.3900032043457
2016-07-12 12:00:00,20.875,37.625,38.55778503417969
2016-07-14 12:00:00,20.875,37.625,38.55357360839844
2016-07-15 12:00:00,20.875,37.625,38.39508056640625
2016-07-16 12:00:00,20.875,37.625,38.39508056640625
2016-07-17 12:00:00,20.875,37.625,38.510826110839844
2016-07-18 12:00:00,20.875,37.625,38.49966049194336
2016-07-19 12:00:00,20.875,37.625,38.49966049194336
2016-07-20 12:00:00,20.875,37.625,38.54568862915039
2016-07-21 12:00:00,20.875,37.625,38.54568862915039
2016-07-22 12:00:00,20.875,37.625,38.51653289794922
2016-07-23 12:00:00,20.875,37.625,38.856163024902344
2016-07-24 12:00:00,20.875,37.625,38.856163024902344
2016-07-25 12:00:00,20.875,37.625,38.95006561279297
2016-07-26 12:00:00,20.875,37.625,38.786067962646484
2016-07-27 12:00:00,20.875,37.625,38.786067962646484
2016-07-28 12:00:00,20.875,37.625,38.55717468261719
2016-07-29 12:00:00,20.875,37.625,38.55717468261719
